m01oak00001CC	AT5G62080
m01oak10375cC	AT5G11580
m01oak10376cC	AT1G05270
m01oak10379cT	AT5G12900
m01oak10380Cf	AT3G10200
m01oak10381cC	AT5G47760
m01oak10382CC	AT3G49725
m01oak10385cC	AT1G71080
m01oak10387CC	AT4G23930
m01oak10390cC	AT1G15870
m01oak10391CC	AT1G76710
m01oak10394cC	AT4G24140
m01oak10402cC	AT3G08600
m01oak10403CC	AT5G55760
m01oak10404CC	AT5G67470
m01oak10406cC	AT5G65685
m01oak10408cC	AT2G26550
m01oak10409cF	AT3G56160
m01oak10411jT	AT3G02300
m01oak10412cC	AT2G47180
m01oak10414cC	AT1G67340
m01oak10415cF	AT3G17310
m01oak10418cF	AT3G04760
m01oak10420cC	AT5G15390
m01oak10424cF	AT2G35920
m01oak10425cC	AT1G21480
m01oak10426cc	AT2G45670
m01oak10427cf	AT2G36000
m01oak10430CC	AT5G25560
m01oak10432Ct	AT1G08610
m01oak10434cC	AT5G37290
m01oak10435cC	AT3G25840
m01oak10437cC	AT5G45360
m01oak10439cC	AT2G31810
m01oak10440CC	AT3G14890
m01oak10444CC	AT2G25710
m01oak10447Cf	AT4G19880
m01oak10448cC	AT3G19990
m01oak10449CC	AT2G18460
m01oak10451cf	AT1G62850
m01oak10454cC	AT5G60050
m01oak10458CC	AT2G16710
m01oak10460ct	AT1G21710
m01oak10461CC	AT1G19490
m01oak10463cC	AT5G03170
m01oak10467sC	AT2G47620
m01oak10468cf	AT1G25290
m01oak10469cC	AT3G09920
m01oak10470CC	AT4G00800
m01oak10472cf	AT5G65760
m01oak10474Ct	AT5G36120
m01oak10475cF	AT3G58050
m01oak10478JC	AT1G10130
m01oak10481jC	AT2G36810
m01oak10482cf	AT1G36310
m01oak10483CC	AT3G21430
m01oak10485cf	AT5G67220
m01oak10491jF	AT4G25610
m01oak10492cC	AT4G10770
m01oak10495jC	AT1G07910
m01oak10496cC	AT3G61610
m01oak10499CC	AT2G23390
m01oak10500cC	AT5G06100
m01oak10501Ct	AT4G22290
m01oak10503CC	AT4G35240
m01oak10504Cz	AT3G54480
m01oak10505CC	AT5G09995
m01oak10507Ct	AT2G02370
m01oak10508cC	AT1G73590
m01oak10510cC	AT5G20140
m01oak10511CT	AT4G37000
m01oak10512CT	AT3G02280
m01oak10514JT	AT3G24080
m01oak10515Cf	AT4G16144
m01oak10517cf	AT1G53530
m01oak10520cC	AT1G67820
m01oak10522cf	AT3G17365
m01oak10523CC	AT2G40860
m01oak10525cf	AT2G33255
m01oak10530CC	AT3G60160
m01oak10538Ct	AT5G09310
m01oak10542cC	AT3G09670
m01oak10543CC	AT2G19930
m01oak10545cC	AT1G45110
m01oak10546CC	AT5G05970
m01oak10547CC	AT1G45249
m01oak10548cC	AT1G72830
m01oak10549JC	AT4G00050
m01oak10550CC	AT5G01520
m01oak10552CF	AT5G48790
m01oak10554cC	AT2G41705
m01oak10555jT	AT3G46200
m01oak10558CC	AT1G03370
m01oak10563cC	AT4G16650
m01oak10564cC	AT3G62240
m01oak10568CC	AT2G14255
m01oak10573CC	AT1G55370
m01oak10574CC	AT2G33540
m01oak10576Ct	AT2G46090
m01oak10579CC	AT4G15850
m01oak10580CC	AT5G20300
m01oak10585CC	AT5G66420
m01oak10586CC	AT2G16430
m01oak10588cC	AT2G33580
m01oak10590CT	AT5G43600
m01oak10591cC	AT5G19850
m01oak10594cF	AT1G31360
m01oak10600CC	AT3G27700
m01oak10601Ct	AT1G22310
m01oak10606cC	AT3G48990
m01oak10608ct	AT1G55535
m01oak10610cF	AT1G29220
m01oak10614cC	AT3G05940
m01oak10617cT	AT3G48380
m01oak10618CC	AT2G15560
m01oak10621CF	AT4G16210
m01oak10623cC	AT1G08845
m01oak10624Ct	AT5G55810
m01oak10625cC	AT3G16490
m01oak10629CC	AT1G05970
m01oak10631cC	AT5G45300
m01oak10633CF	AT3G43540
m01oak10635CF	AT5G39840
m01oak10637CF	AT4G24230
m01oak10639CC	AT4G29850
m01oak10641Cc	AT3G04910
m01oak10644CC	AT5G22350
m01oak10646ci	AT1G48050
m01oak10648cT	AT4G24710
m01oak10651CC	AT5G64410
m01oak10654cC	AT5G62820
m01oak10655cf	AT2G32900
m01oak10657CC	AT1G70300
m01oak10659jC	AT1G34355
m01oak10661ci	AT1G17850
m01oak10662cC	AT3G16760
m01oak10664cF	AT5G50890
m01oak10665CF	AT4G15030
m01oak10666CC	AT2G23970
m01oak10667CC	AT1G32100
m01oak10668CI	AT1G50030
m01oak10669CC	AT1G23790
m01oak10675cC	AT3G55830
m01oak10676CC	AT1G23460
m01oak10679JC	AT5G41790
m01oak10680CC	AT5G25752
m01oak10681cF	AT3G06530
m01oak10682CC	AT5G64930
m01oak10683cC	AT3G01370
m01oak10688cC	AT1G60160
m01oak10689cF	AT1G67420
m01oak10692cF	AT1G61000
m01oak10694ct	AT4G31530
m01oak10696CC	AT5G19130
m01oak10698cC	AT5G64480
m01oak10711CF	AT2G20780
m01oak10712cC	AT2G25050
m01oak10718cC	AT4G39870
m01oak10720Ci	AT4G01870
m01oak10725cC	AT3G54260
m01oak10726JF	AT1G25375
m01oak10727CC	AT4G31270
m01oak10729Ct	AT4G03240
m01oak10730cC	AT3G21820
m01oak10731cC	AT5G54730
m01oak10734CC	AT3G52210
m01oak10735cC	AT5G26040
m01oak10737CC	AT4G18260
m01oak10738cC	AT4G15563
m01oak10743cC	AT1G19860
m01oak10748cC	AT2G38090
m01oak10749CF	AT3G02260
m01oak10751cC	AT3G21350
m01oak10752cf	AT1G51130
m01oak10753CC	AT1G30910
m01oak10757CC	AT5G58140
m01oak10758Ct	AT4G12740
m01oak10759JC	AT5G60040
m01oak10760ct	AT3G54826
m01oak10762Cf	AT1G72990
m01oak10763CC	AT5G20810
m01oak10767CC	AT4G38070
m01oak10768CC	AT1G09970
m01oak10770CC	AT1G12530
m01oak10772JC	AT4G02560
m01oak10773Ci	AT5G23590
m01oak10776cF	AT1G78260
m01oak10777cC	AT5G48545
m01oak10779CC	AT3G07330
m01oak10785cF	AT4G08540
m01oak10786cC	AT2G17695
m01oak10787cC	AT1G10830
m01oak10788cC	AT4G16444
m01oak10789cT	AT3G01460
m01oak10791ct	AT3G18800
m01oak10792CC	AT3G48100
m01oak10794jT	AT5G06370
m01oak10795CC	AT2G31530
m01oak10798CC	AT5G25360
m01oak10800cC	AT5G05710
m01oak10802CC	AT1G77220
m01oak10807cC	AT3G59310
m01oak10808cC	AT3G53920
m01oak10812cC	AT1G17110
m01oak10814cF	AT2G41710
m01oak10818CT	AT1G79260
m01oak10819cC	AT2G45690
m01oak10820cC	AT5G57160
m01oak10821cF	AT1G67440
m01oak10823cC	AT5G16760
m01oak10827cF	AT2G35330
m01oak10830CT	AT5G40850
m01oak10831Ct	AT4G13220
m01oak10835CC	AT1G57540
m01oak10840cC	AT3G43110
m01oak10841cC	AT3G63220
m01oak10842cC	AT3G13960
m01oak10849CC	AT2G04305
m01oak10853CF	AT5G07740
m01oak10855cC	AT5G58730
m01oak10858cf	AT1G52155
m01oak10864CT	AT1G32160
m01oak10868cF	AT1G08720
m01oak10870CC	AT1G54050
m01oak10872cf	AT5G08710
m01oak10874jC	AT2G42110
m01oak10877cC	AT2G40700
m01oak10880cC	AT5G65500
m01oak10882Ct	AT2G35736
m01oak10883cC	AT1G49540
m01oak10884cC	AT3G01720
m01oak10891cC	AT3G18440
m01oak10892cI	AT5G54650
m01oak10894cC	AT2G33610
m01oak10895cC	AT4G16420
m01oak10898CC	AT3G57680
m01oak10900CC	AT1G35220
m01oak10901cC	AT3G02660
m01oak10903cC	AT2G28630
m01oak10904CM	AT2G31240
m01oak10906Ct	AT2G18250
m01oak10907cM	AT1G17680
m01oak10908JF	AT1G08060
m01oak10911cC	AT5G67200
m01oak10912cC	AT5G56900
m01oak10916cC	AT2G17580
m01oak10917cf	AT5G57740
m01oak10918cC	AT5G46230
m01oak10921CC	AT1G06060
m01oak10923cF	AT1G21660
m01oak10924CC	AT2G40270
m01oak10929CC	AT1G73480
m01oak10931ct	AT3G07510
m01oak10932cC	AT4G26500
m01oak10935CC	AT1G55110
m01oak10936cT	AT1G26660
m01oak10940cC	AT1G19430
m01oak10942CC	AT1G48910
m01oak10943CC	AT2G01410
m01oak10944cf	AT1G53710
m01oak10949CC	AT5G23520
m01oak10953Cc	AT3G44530
m01oak10954cc	AT5G43710
m01oak10956CC	AT2G36835
m01oak10958CC	AT4G25180
m01oak10959ci	AT4G00350
m01oak10960cC	AT5G22450
m01oak10961CC	AT4G00620
m01oak10968cC	AT3G19360
m01oak10972cC	AT5G63060
m01oak10975cC	AT1G10870
m01oak10981CF	AT2G26000
m01oak10982jC	AT5G37540
m01oak10983cf	AT1G65900
m01oak10987cC	AT1G78895
m01oak10988CC	AT5G01160
m01oak10989cC	AT5G44800
m01oak10990cC	AT4G31770
m01oak10991cf	AT5G52030
m01oak10997cf	AT3G22260
m01oak10998cC	AT2G35500
m01oak10999CF	AT4G17140
m01oak11000CT	AT5G52890
m01oak11001cC	AT3G08760
m01oak11003CC	AT2G41690
m01oak11013cC	AT1G55170
m01oak11014cC	AT3G53030
m01oak11016cC	AT1G76950
m01oak11020CC	AT1G14300
m01oak11021cC	AT1G26370
m01oak11024cC	AT4G19540
m01oak11026cC	AT5G22050
m01oak11027CC	AT1G79270
m01oak11029Ct	AT2G18540
m01oak11030CC	AT3G57830
m01oak11031jc	AT3G18100
m01oak11033SC	AT5G12020
m01oak11038Ct	AT1G13450
m01oak11042cC	AT5G58220
m01oak11043Cf	AT1G56310
m01oak11044CC	AT2G25180
m01oak11045sC	AT3G08570
m01oak11046cC	AT3G57660
m01oak11049cC	AT1G33490
m01oak11051CC	AT3G18630
m01oak11054CC	AT5G23730
m01oak11055Cc	AT5G56780
m01oak11056CC	AT4G19390
m01oak11060cC	AT2G39740
m01oak11061cC	AT4G29100
m01oak11062cF	AT3G04970
m01oak11066cC	AT3G58470
m01oak11070cC	AT1G09850
m01oak11072Ct	AT1G78010
m01oak11074CC	AT2G18245
m01oak11077CC	AT5G01980
m01oak11082cc	AT3G11570
m01oak11085cF	AT4G30110
m01oak11087cC	AT5G54590
m01oak11090cC	AT1G10650
m01oak11092Cc	AT4G02550
m01oak11097CC	AT5G39890
m01oak11100CC	AT2G23360
m01oak11103CT	AT4G18240
m01oak11107JC	AT3G06510
m01oak11108CC	AT1G52080
m01oak11109ct	AT5G54530
m01oak11110CC	AT1G49510
m01oak11111cf	AT3G61740
m01oak11115cC	AT2G06040
m01oak11116cC	AT5G45100
m01oak11121cC	AT4G29070
m01oak11123JC	AT1G50120
m01oak11124CC	AT4G25720
m01oak11125Jz	AT4G21192
m01oak11126sC	AT5G19630
m01oak11127cC	AT5G04480
m01oak11129sC	AT3G02160
m01oak11130cC	AT5G49430
m01oak11135cC	AT5G43490
m01oak11136Cf	AT2G23450
m01oak11139cC	AT1G50180
m01oak11142CC	AT5G11760
m01oak11143cC	AT4G18820
m01oak11146cC	AT5G38360
m01oak11147CC	AT5G11470
m01oak11149cC	AT4G23640
m01oak11150Cz	AT5G58200
m01oak11151jC	AT2G36480
m01oak11156CC	AT2G46700
m01oak11158CC	AT3G30775
m01oak11164CC	AT5G67150
m01oak11167cC	AT3G19220
m01oak11169cC	AT5G60940
m01oak11170cC	AT1G14020
m01oak11173cF	AT1G01860
m01oak11176CC	AT5G11960
m01oak11180CC	AT3G33530
m01oak11181CC	AT5G06610
m01oak11182jC	AT1G11790
m01oak11184cC	AT1G33420
m01oak11189cC	AT1G26190
m01oak11191cC	AT2G17980
m01oak11193cF	AT1G05830
m01oak11196CC	AT4G33420
m01oak11197Ci	AT3G53380
m01oak11202cf	AT5G58410
m01oak11206CC	AT2G35360
m01oak11208CC	AT3G55340
m01oak11209CC	AT1G71350
m01oak11210sC	AT5G03370
m01oak11211CT	AT3G59770
m01oak11212cC	AT4G18372
m01oak11214cC	AT2G43410
m01oak11215cC	AT3G10840
m01oak11220cC	AT3G60590
m01oak11221CC	AT4G13730
m01oak11222cC	AT1G20720
m01oak11224CC	AT2G45730
m01oak11225CC	AT5G06580
m01oak11227CC	AT1G02260
m01oak11228CC	AT1G27385
m01oak11229cC	AT1G70610
m01oak11231CC	AT4G30820
m01oak11233jC	AT3G24040
m01oak11237cC	AT5G66930
m01oak11238cC	AT1G51740
m01oak11241cc	AT5G38840
m01oak11242CC	AT5G06350
m01oak11243CC	AT2G18030
m01oak11248JC	AT1G17760
m01oak11249cf	AT4G33220
m01oak11250ci	AT3G25470
m01oak11252CC	AT4G23660
m01oak11254cf	AT1G07615
m01oak11256cC	AT5G02520
m01oak11258cC	AT3G49650
m01oak11259CC	AT4G15420
m01oak11260cf	AT1G34340
m01oak11262CC	AT1G48170
m01oak11264cf	AT5G52990
m01oak11266CC	AT2G22540
m01oak11268cC	AT4G02790
m01oak11270cc	AT4G00590
m01oak11275CC	AT5G56460
m01oak11276cC	AT2G37300
m01oak11277cC	AT1G06240
m01oak11280Cf	AT1G64430
m01oak11283cF	AT5G55820
m01oak11290CC	AT4G08790
m01oak11291cC	AT5G63280
m01oak11295CC	AT3G50790
m01oak11296cC	AT5G55560
m01oak11298CC	AT5G42200
m01oak11300cC	AT2G25830
m01oak11301cC	AT3G45300
m01oak11302CF	AT5G51660
m01oak11305CC	AT5G15540
m01oak11306Cc	AT3G15140
m01oak11307jC	AT5G57900
m01oak11310CC	AT2G39140
m01oak11311CC	AT4G00710
m01oak11315cC	AT1G64810
m01oak11317cC	AT2G41940
m01oak11319CT	AT1G56090
m01oak11320cT	AT1G03030
m01oak11324CC	AT4G33690
m01oak11327CC	AT5G38220
m01oak11328Ct	AT2G34050
m01oak11330cm	AT5G51690
m01oak11332cC	AT4G27745
m01oak11337cC	AT5G39250
m01oak11338CC	AT3G06540
m01oak11339CC	AT5G21060
m01oak11341cM	AT5G02820
m01oak11342CC	AT1G22800
m01oak11344CF	AT1G17820
m01oak11346cf	AT1G62730
m01oak11351ct	AT5G39600
m01oak11352cC	AT3G19830
m01oak11353cC	AT5G43860
m01oak11355cC	AT1G32450
m01oak11358cC	AT1G62870
m01oak11359CC	AT3G30380
m01oak11361cC	AT3G48120
m01oak11364CC	AT5G13750
m01oak11365CC	AT3G56810
m01oak11367ct	AT5G48020
m01oak11371cC	AT4G15080
m01oak11374Cc	AT1G27590
m01oak11376cC	AT5G63960
m01oak11378Cc	AT2G39580
m01oak11379cC	AT4G14220
m01oak11386CF	AT5G11040
m01oak11388CC	AT5G47180
m01oak11391cC	AT4G21720
m01oak11392Cz	AT5G02710
m01oak11396CC	AT1G72560
m01oak11398cf	AT1G68910
m01oak11401cC	AT3G04580
m01oak11403CC	AT4G22930
m01oak11404cM	AT4G34830
m01oak11406ct	AT5G27240
m01oak11407cf	AT4G37880
m01oak11409cC	AT1G73820
m01oak11412CC	AT1G02850
m01oak11413cF	AT3G56040
m01oak11414CC	AT3G20930
m01oak11424cC	AT5G23240
m01oak11425JC	AT5G04240
m01oak11428cC	AT2G27260
m01oak11431ct	AT4G26180
m01oak11435CC	AT3G58120
m01oak11436sC	AT5G20380
m01oak11437CC	AT5G06690
m01oak11442CC	AT1G16570
m01oak11444CT	AT5G08780
m01oak11445Cf	AT2G20920
m01oak11446cC	AT3G60300
m01oak11448cC	AT5G35790
m01oak11450Ct	AT3G26410
m01oak11451cF	AT2G38440
m01oak11454CF	AT5G50210
m01oak11456Cf	AT3G01170
m01oak11459cF	AT5G21040
m01oak11462Ci	AT1G76320
m01oak11465cf	AT1G08315
m01oak11466cc	AT1G03687
m01oak11470CC	AT3G10390
m01oak11472CC	AT2G30080
m01oak11473CF	AT4G01270
m01oak11476cf	AT1G21010
m01oak11477jf	AT2G46060
m01oak11480cf	AT3G09470
m01oak11482SC	AT5G25580
m01oak11485CC	AT4G23620
m01oak11489CF	AT1G13330
m01oak11490CF	AT2G25420
m01oak11495CC	AT5G65280
m01oak11500CT	AT3G05250
m01oak11501cC	AT3G07060
m01oak11502CC	AT2G03670
m01oak11503cC	AT5G01230
m01oak11505cF	AT1G27900
m01oak11508CF	AT5G02250
m01oak11509CC	AT3G04560
m01oak11511CT	AT5G67020
m01oak11512cf	AT5G17570
m01oak11513cf	AT5G08470
m01oak11515CF	AT1G48280
m01oak11517CC	AT5G11840
m01oak11520ct	AT2G36670
m01oak11523CT	AT3G49060
m01oak11524Cc	AT2G28100
m01oak11525JC	AT1G53760
m01oak11526ci	AT1G68480
m01oak11531cC	AT4G27450
m01oak11536CC	AT1G22940
m01oak11538CC	AT3G02130
m01oak11542cC	AT1G10210
m01oak11547CC	AT5G55000
m01oak11549Ct	AT5G58270
m01oak11553ct	AT1G09830
m01oak11554CC	AT5G10790
m01oak11559cC	AT5G09390
m01oak11561CF	AT1G17690
m01oak11562CC	AT5G49220
m01oak11563cC	AT1G27210
m01oak11565CC	AT3G28700
m01oak11567CC	AT3G61960
m01oak11571cC	AT5G17250
m01oak11573CC	AT1G43620
m01oak11575cf	AT2G16530
m01oak11577cC	AT2G38970
m01oak11578Ct	AT5G51130
m01oak11579JC	AT1G05690
m01oak11581cf	AT1G11890
m01oak11584CC	AT4G02730
m01oak11587cC	AT3G61350
m01oak11588cC	AT4G21520
m01oak11591sC	AT3G57560
m01oak11593cf	AT3G02910
m01oak11596CI	AT5G07810
m01oak11597jC	AT4G23540
m01oak11598CC	AT1G73110
m01oak11601JC	AT3G55480
m01oak11603cC	AT1G15240
m01oak11606CC	AT5G10690
m01oak11609CT	AT1G76570
m01oak11611CT	AT3G57980
m01oak11612JC	AT1G58100
m01oak11618CC	AT2G30100
m01oak11621Cf	AT2G19130
m01oak11622cC	AT4G36020
m01oak11624cC	AT5G05130
m01oak11628CC	AT4G17180
m01oak11634CC	AT5G49665
m01oak11639CT	AT4G03140
m01oak11647CC	AT1G03060
m01oak11657cC	AT2G11000
m01oak11658CC	AT3G01490
m01oak11659cC	AT5G25240
m01oak11661Cm	AT3G08780
m01oak11665CC	AT3G10070
m01oak11666jC	AT1G60990
m01oak11667CI	AT5G12260
m01oak11669cC	AT3G59430
m01oak11674CT	AT1G27930
m01oak11678cF	AT2G14170
m01oak11679CT	AT5G65110
m01oak11680cc	AT3G18500
m01oak11681SC	AT5G02830
m01oak11684ci	AT3G21360
m01oak11686Ct	AT2G25270
m01oak11687cf	AT5G58970
m01oak11695cF	AT1G08370
m01oak11697cT	AT5G63135
m01oak11698CC	AT3G03790
m01oak11703CF	AT3G25680
m01oak11704ct	AT3G03610
m01oak11706cC	AT2G05170
m01oak11711cC	AT5G50420
m01oak11716cF	AT1G59740
m01oak11723cC	AT1G78540
m01oak11728CC	AT4G37190
m01oak11729CC	AT5G54910
m01oak11733CC	AT2G19690
m01oak11734CT	AT5G14660
m01oak11737cC	AT1G18560
m01oak11738jc	AT3G48470
m01oak11739Ct	AT2G42750
m01oak11741ct	AT3G54290
m01oak11744CC	AT3G06145
m01oak11749Ct	AT5G35170
m01oak11750cC	AT5G11730
m01oak11752cC	AT5G63920
m01oak11753CC	AT5G25170
m01oak11754cC	AT5G64250
m01oak11756cC	AT4G38170
m01oak11760cC	AT5G55390
m01oak11762cC	AT5G17520
m01oak11763cC	AT2G38960
m01oak11764Cz	AT4G09550
m01oak11765cC	AT4G14870
m01oak11769CC	AT5G39660
m01oak11772CF	AT5G52230
m01oak11773cF	AT5G14950
m01oak11776cC	AT1G30130
m01oak11777Cm	AT4G18760
m01oak11780cF	AT3G25100
m01oak11785CT	AT5G63540
m01oak11786cC	AT2G22600
m01oak11790cC	AT1G10930
m01oak11791cC	AT5G42520
m01oak11792CF	AT5G52420
m01oak11793CC	AT3G19770
m01oak11795cC	AT1G21920
m01oak11796CC	AT5G51140
m01oak11799CC	AT4G12850
m01oak11800cF	AT2G15230
m01oak11809CC	AT1G35190
m01oak11812cf	AT3G24320
m01oak11814cC	AT3G19510
m01oak11819JC	AT3G17450
m01oak11820cC	AT4G17020
m01oak11825cC	AT5G18820
m01oak11826CI	AT1G55020
m01oak11827cf	AT1G20460
m01oak11828CC	AT3G50950
m01oak11831cC	AT5G23070
m01oak11834CC	AT5G05240
m01oak11835CC	AT2G14830
m01oak11837cf	AT3G49890
m01oak11839cC	AT1G49050
m01oak11840CC	AT3G61250
m01oak11841CC	AT5G35570
m01oak11846Ct	AT4G22360
m01oak11848cC	AT5G66330
m01oak11849CF	AT1G50510
m01oak11853cC	AT5G04440
m01oak11856cC	AT1G43770
m01oak11859CC	AT1G21840
m01oak11861CT	AT1G56180
m01oak11863cC	AT4G19070
m01oak11864Cf	AT4G12130
m01oak11865CC	AT2G32240
m01oak11868CC	AT5G52870
m01oak11871CC	AT3G07500
m01oak11872Jt	AT4G13550
m01oak11873cC	AT4G16800
m01oak11874Ct	AT3G49640
m01oak11880CF	AT1G48090
m01oak11881cC	AT3G48530
m01oak11883CT	AT5G49555
m01oak11885CC	AT4G15730
m01oak11886cC	AT5G64150
m01oak11887CC	AT5G53450
m01oak11891CC	AT5G05760
m01oak11892ci	AT3G51790
m01oak11893CF	AT5G43430
m01oak11894cC	AT3G12620
m01oak11896cC	AT1G67060
m01oak11898CC	AT3G61370
m01oak11899CC	AT1G12470
m01oak11900cC	AT2G24350
m01oak11905CC	AT1G77460
m01oak11911cC	AT3G47940
m01oak11913CT	AT2G15695
m01oak11914CC	AT5G40660
m01oak11916cC	AT3G22530
m01oak11917cC	AT2G05810
m01oak11919Cf	AT2G19450
m01oak11921CC	AT2G22870
m01oak11923cf	AT5G57330
m01oak11925CC	AT2G33490
m01oak11928cC	AT2G23950
m01oak11929cF	AT1G55880
m01oak11932cf	AT3G28960
m01oak11933Ct	AT2G17900
m01oak11934cC	AT1G49980
m01oak11936cC	AT5G49060
m01oak11940Cc	AT4G16310
m01oak11941jC	AT3G57990
m01oak11950cf	AT3G46580
m01oak11954cC	AT1G25440
m01oak11955cc	AT3G07400
m01oak11958CC	AT3G15390
m01oak11959cC	AT4G15475
m01oak11961cC	AT1G73090
m01oak11963cf	AT1G64570
m01oak11964ct	AT2G38060
m01oak11968CC	AT5G09450
m01oak11970CC	AT2G26680
m01oak11974CC	AT1G73920
m01oak11976CF	AT3G11220
m01oak11980cF	AT5G41980
m01oak11984CF	AT5G54130
m01oak11990CT	AT3G48195
m01oak11991cC	AT4G38260
m01oak11992cF	AT2G38400
m01oak11993SC	AT1G18090
m01oak11995cC	AT5G22130
m01oak11996cC	AT2G31820
m01oak12000CC	AT5G18440
m01oak12001cC	AT5G42130
m01oak12003cC	AT2G24120
m01oak12004cC	AT1G31650
m01oak12006cC	AT5G14390
m01oak12007cC	AT5G19210
m01oak12015JC	AT3G26580
m01oak12018Cf	AT3G62860
m01oak12021CC	AT3G14410
m01oak12022CC	AT1G64385
m01oak12025Ci	AT4G01880
m01oak12026cf	AT3G14200
m01oak12032CC	AT1G64600
m01oak12034cf	AT2G42160
m01oak12037Jf	AT2G04235
m01oak12046cC	AT3G03570
m01oak12047cc	AT5G08720
m01oak12048cC	AT1G52780
m01oak12049cC	AT4G17550
m01oak12050cC	AT3G49490
m01oak12054CC	AT5G05690
m01oak12057CC	AT1G80740
m01oak12058CC	AT1G68290
m01oak12059Ct	AT2G35660
m01oak12061cf	AT3G14270
m01oak12070Cz	AT4G39710
m01oak12073cC	AT5G11270
m01oak12076CF	AT3G57060
m01oak12077Ct	AT1G80400
m01oak12078CC	AT1G28260
m01oak12080CC	AT2G20710
m01oak12081CT	AT2G16050
m01oak12085cC	AT1G50910
m01oak12090cC	AT1G18440
m01oak12094CC	AT2G01460
m01oak12097cC	AT4G28230
m01oak12102cC	AT4G26620
m01oak12106CC	AT4G22910
m01oak12110cC	AT3G27320
m01oak12112CC	AT1G26580
m01oak12116cf	AT1G09800
m01oak12124CT	AT5G22790
m01oak12125cf	AT3G51990
m01oak12131Ci	AT2G13440
m01oak12135CC	AT3G24520
m01oak12137CC	AT1G49170
m01oak12143CC	AT3G07870
m01oak12144cC	AT4G15140
m01oak12145cT	AT3G55760
m01oak12147Ci	AT4G14970
m01oak12149cc	AT3G54460
m01oak12150cC	AT3G59030
m01oak12151cC	AT1G19440
m01oak12155cC	AT1G09700
m01oak12156CC	AT1G77930
m01oak12159CC	AT1G25480
m01oak12160CC	AT3G47500
m01oak12161Jt	AT4G16060
m01oak12162cC	AT2G40935
m01oak12163cC	AT2G20830
m01oak12165cC	AT4G21215
m01oak12168CC	AT1G55000
m01oak12170CC	AT2G45630
m01oak12174cf	AT2G03810
m01oak12175CC	AT5G37850
m01oak12178cC	AT1G10600
m01oak12179Ct	AT1G54740
m01oak12180CC	AT5G58960
m01oak12181cF	AT1G72390
m01oak12182CC	AT2G35035
m01oak12187cC	AT2G45330
m01oak12188CC	AT2G21410
m01oak12191CC	AT5G08560
m01oak12192cC	AT1G07040
m01oak12193cC	AT5G52980
m01oak12194CC	AT5G24500
m01oak12195CC	AT1G20410
m01oak12196Ct	AT1G03380
m01oak12198cC	AT3G57400
m01oak12200Ct	AT1G51310
m01oak12205jC	AT2G44410
m01oak12208cC	AT2G15900
m01oak12211cC	AT4G03250
m01oak12212cC	AT5G32470
m01oak12214CC	AT4G24460
m01oak12216CC	AT2G32640
m01oak12219sC	AT4G35440
m01oak12222cC	AT2G02870
m01oak12223CC	AT1G02880
m01oak12224cf	AT5G06620
m01oak12226CC	AT1G24340
m01oak12233cF	AT4G22840
m01oak12234cC	AT5G41850
m01oak12235CC	AT5G04040
m01oak12237cC	AT4G20910
m01oak12238CC	AT1G09900
m01oak12239CC	AT4G30360
m01oak12241jt	AT1G20830
m01oak12243cC	AT2G05320
m01oak12246cC	AT3G02060
m01oak12247CT	AT3G22590
m01oak12251JT	AT4G18470
m01oak12252cC	AT3G33520
m01oak12253CC	AT4G20280
m01oak12255cC	AT1G68820
m01oak12257cT	AT1G60220
m01oak12263Ct	AT2G44420
m01oak12265cC	AT1G04130
m01oak12268CC	AT2G14750
m01oak12269CC	AT3G19553
m01oak12270CC	AT5G47680
m01oak12271cF	AT3G47700
m01oak12272Ct	AT4G27650
m01oak12276CC	AT5G04920
m01oak12277JT	AT1G80260
m01oak12280CC	AT2G01220
m01oak12286CT	AT4G24090
m01oak12288cC	AT2G40570
m01oak12289CC	AT1G28240
m01oak12290cC	AT5G61140
m01oak12291CC	AT4G10265
m01oak12293CC	AT5G25930
m01oak12295cC	AT3G46550
m01oak12297cC	AT5G16030
m01oak12301cC	AT5G22030
m01oak12304cC	AT2G43760
m01oak12306cC	AT3G11150
m01oak12310cC	AT3G05975
m01oak12311CC	AT5G45760
m01oak12315Cc	AT5G24350
m01oak12318cC	AT5G65540
m01oak12319ci	AT3G21865
m01oak12320cC	AT4G11980
m01oak12322cC	AT5G12290
m01oak12324CC	AT5G53760
m01oak12334cC	AT4G03200
m01oak12336CT	AT2G01130
m01oak12337CT	AT2G16650
m01oak12339Ct	AT1G13120
m01oak12341cC	AT1G52320
m01oak12342cC	AT4G39790
m01oak12344cC	AT4G27290
m01oak12347CC	AT5G57100
m01oak12358JF	AT4G12240
m01oak12360CF	AT1G27750
m01oak12361cT	AT5G52960
m01oak12367cC	AT4G25290
m01oak12368cC	AT5G58003
m01oak12369Ct	AT1G14990
m01oak12370Ct	AT1G18060
m01oak12372CC	AT4G19185
m01oak12375cC	AT5G20200
m01oak12380cC	AT2G39440
m01oak12381cC	AT2G38720
m01oak12387CC	AT4G16530
m01oak12388cC	AT1G06400
m01oak12390CC	AT2G32000
m01oak12393cC	AT4G00980
m01oak12398cf	AT2G20810
m01oak12402cC	AT4G25910
m01oak12406CC	AT4G01590
m01oak12407CC	AT1G56440
m01oak12408jt	AT3G21580
m01oak12414cC	AT1G72680
m01oak12415jC	AT5G22220
m01oak12417cC	AT2G46920
m01oak12418CF	AT4G10930
